T_thikn,T_width,T_length,T_mass,T_cm,H_rad,H_length,H_mass,H_cm,U_rad,U_length,U_mass,U_cm,R_rad,R_length,R_mass,R_cm,MC_thikn,MC_width,MC_length,MC_mass,MC_cm,P1_rad,P1_length,P1_mass,P1_cm,P1M_rad,P1M_length,P1M_mass,P1M_cm,P1D_rad,P1D_length,P1D_mass,P1D_cm,P2_rad,P2_length,P2_mass,P2_cm,P2M_rad,P2M_length,P2M_mass,P2M_cm,P2D_rad,P2D_length,P2D_mass,P2D_cm,P3_rad,P3_length,P3_mass,P3_cm,P3M_rad,P3M_length,P3M_mass,P3M_cm,P3D_rad,P3D_length,P3D_mass,P3D_cm,P4_rad,P4_length,P4_mass,P4_cm,P4M_rad,P4M_length,P4M_mass,P4M_cm,P4D_rad,P4D_length,P4D_mass,P4D_cm,P5_rad,P5_length,P5_mass,P5_cm,P5M_rad,P5M_length,P5M_mass,P5M_cm,P5D_rad,P5D_length,P5D_mass,P5D_cm,EX_springref,EX_stiff,EX_damp,WX_springref,WX_stiff,WX_damp,WY_springref,WY_stiff,WY_damp,WZ_springref,WZ_stiff,WZ_damp,P1X_springref,P1X_stiff,P1X_damp,P1Y_springref,P1Y_stiff,P1Y_damp,P1MZ_springref,P1MZ_stiff,P1MZ_damp,P1DZ_springref,P1DZ_stiff,P1DZ_damp,P2X_springref,P2X_stiff,P2X_damp,P2MX_springref,P2MX_stiff,P2MX_damp,P2DX_springref,P2DX_stiff,P2DX_damp,P3X_springref,P3X_stiff,P3X_damp,P3MX_springref,P3MX_stiff,P3MX_damp,P3DX_springref,P3DX_stiff,P3DX_damp,P4X_springref,P4X_stiff,P4X_damp,P4MX_springref,P4MX_stiff,P4MX_damp,P4DX_springref,P4DX_stiff,P4DX_damp,P5X_springref,P5X_stiff,P5X_damp,P5MX_springref,P5MX_stiff,P5MX_damp,P5DX_springref,P5DX_stiff,P5DX_damp,
  0.01,   0.1,   0.3,     1,  0.15,  0.05,0.3236,   2.1,0.1618, 0.037,  0.21, 1.105, 0.105, 0.037,  0.01,0.2336, 0.005,  0.03, 0.082,  0.09,  0.25, 0.045,  0.01, 0.053,  0.02,0.0265,0.0095, 0.035, 0.018,0.0175, 0.009, 0.025, 0.014,0.0125,  0.01, 0.035,0.0164,0.0175,0.0095, 0.025, 0.014,0.0125, 0.009, 0.014,0.0132, 0.007,  0.01, 0.036,0.0204, 0.018,0.0095, 0.026, 0.016, 0.013, 0.009, 0.014, 0.012, 0.007,  0.01, 0.034,0.0144, 0.017,0.0095, 0.024,0.0109, 0.012, 0.009, 0.014,0.0094, 0.007,  0.01, 0.028,0.0122, 0.014,0.0095, 0.021,0.0074,0.0105, 0.009, 0.014,0.0068, 0.007,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,
